route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
5535,1,474516,11 OAK STREET TO GENDER ROAD TOWN CENTER,0,316800,39330
5535,1,474514,11 BRYDEN ROAD TO GENDER ROAD TOWN CENTER,0,316795,39331
5535,1,474497,11 OAK STREET TO GENDER ROAD TOWN CENTER,0,316798,39330
5535,1,474517,11 BRYDEN ROAD TO GENDER ROAD TOWN CENTER,0,316796,39331
5535,1,474498,11 OAK STREET TO GENDER ROAD TOWN CENTER,0,316797,39330
5535,1,474515,11 BRYDEN ROAD TO GENDER ROAD TOWN CENTER,0,316799,39331
5535,1,474518,11 OAK STREET TO GENDER ROAD TOWN CENTER,0,316800,39330
5535,1,474502,11 BRYDEN ROAD TO GENDER ROAD TOWN CENTER,0,316795,39331
5535,1,474519,11 OAK STREET TO GENDER ROAD TOWN CENTER,0,316798,39330
5535,1,474525,11 BRYDEN ROAD TO GENDER ROAD TOWN CENTER,0,316796,39331
5535,1,474500,11 OAK STREET TO GENDER ROAD TOWN CENTER,0,316797,39330
5535,1,474501,11 BRYDEN ROAD TO GENDER ROAD TOWN CENTER,0,316799,39331
5535,1,474503,11 BRYDEN ROAD TO GENDER ROAD TOWN CENTER,0,316800,39331
5535,1,474520,11 BRYDEN ROAD TO GENDER ROAD TOWN CENTER,0,316795,39331
5535,1,474528,11 BRYDEN ROAD TO GENDER ROAD TOWN CENTER,0,316796,39331
5535,1,474521,11 BRYDEN ROAD TO GENDER ROAD TOWN CENTER,0,316799,39331
5535,1,474526,11 BRYDEN ROAD TO GENDER ROAD TOWN CENTER,0,316800,39331
5535,1,474527,11 BRYDEN ROAD TO GENDER ROAD TOWN CENTER,0,316796,39331
5535,1,474529,11 SAINT CLAIR TO LEONARD AVENUE,1,316800,39339
5535,1,474530,11 SAINT CLAIR TO LEONARD AVENUE,1,316795,39334
5535,1,474552,11 SAINT CLAIR TO LEONARD AVENUE,1,316798,39336
5535,1,474554,11 SAINT CLAIR TO LEONARD AVENUE,1,316796,39335
5535,1,474553,11 SAINT CLAIR TO LEONARD AVENUE,1,316797,39336
5535,1,474560,11 SAINT CLAIR TO LEONARD AVENUE,1,316799,39335
5535,1,474561,11 SAINT CLAIR TO LEONARD AVENUE,1,316800,39336
5535,1,474555,11 SAINT CLAIR TO LEONARD AVENUE,1,316795,39335
5535,1,474562,11 SAINT CLAIR TO LEONARD AVENUE,1,316798,39336
5535,1,474556,11 SAINT CLAIR TO LEONARD AVENUE,1,316796,39335
5535,1,474531,11 SAINT CLAIR TO LEONARD AVENUE,1,316797,39336
5535,1,474535,11 SAINT CLAIR TO LEONARD AVENUE,1,316799,39335
5535,1,474536,11 SAINT CLAIR TO LEONARD AVENUE,1,316800,39336
5535,1,474557,11 SAINT CLAIR TO LEONARD AVENUE,1,316795,39335
5535,1,474537,11 SAINT CLAIR TO LEONARD AVENUE,1,316798,39336
5535,1,474540,11 SAINT CLAIR TO LEONARD AVENUE,1,316796,39335
5535,1,474558,11 SAINT CLAIR TO LEONARD AVENUE,1,316797,39336
5535,1,474541,11 SAINT CLAIR TO LEONARD AVENUE,1,316799,39335
5535,1,474542,11 SAINT CLAIR TO LEONARD AVENUE,1,316800,39336
5535,1,474543,11 SAINT CLAIR TO LEONARD AVENUE,1,316795,39335
5535,1,474544,11 SAINT CLAIR TO LEONARD AVENUE,1,316798,39336
5535,1,474559,11 SAINT CLAIR TO LEONARD AVENUE,1,316796,39335
5535,1,474545,11 SAINT CLAIR TO LEONARD AVENUE,1,316797,39336
5535,1,474546,11 SAINT CLAIR TO LEONARD AVENUE,1,316799,39335
5535,1,474547,11 SAINT CLAIR TO LEONARD AVENUE,1,316800,39336
5535,1,474532,11 SAINT CLAIR TO LEONARD AVENUE,1,316795,39335
5535,1,474548,11 SAINT CLAIR TO LEONARD AVENUE,1,316798,39336
5535,1,474533,11 SAINT CLAIR TO LEONARD AVENUE,1,316796,39335
5535,1,474549,11 SAINT CLAIR TO LEONARD AVENUE,1,316797,39336
5535,1,474563,11 SAINT CLAIR TO LEONARD AVENUE,1,316799,39335
5535,1,474534,11 SAINT CLAIR TO LEONARD AVENUE,1,316800,39335
5535,1,474538,11 SAINT CLAIR TO LEONARD AVENUE,1,316795,39335
5535,1,474539,11 SAINT CLAIR TO LEONARD AVENUE,1,316798,39335
5535,1,474550,11 SAINT CLAIR TO LEONARD AVENUE,1,316796,39335
5535,1,474566,11 SAINT CLAIR TO LEONARD AVENUE,1,316799,39335
5535,1,474551,11 SAINT CLAIR TO LEONARD AVENUE,1,316800,39335
5535,1,474564,11 SAINT CLAIR TO LEONARD AVENUE,1,316796,39335
5535,1,474565,11 SAINT CLAIR TO LEONARD AVENUE,1,316799,39335
5536,1,474652,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316808,39341
5536,1,474653,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474669,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474670,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316808,39341
5536,1,474671,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474672,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474673,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316808,39341
5536,1,474674,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474675,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474676,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316808,39341
5536,1,474677,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474678,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474679,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316808,39341
5536,1,474680,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474681,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474682,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316808,39341
5536,1,474683,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474684,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474685,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316808,39341
5536,1,474686,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474687,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474688,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316808,39341
5536,1,474689,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474690,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474691,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316808,39341
5536,1,474692,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474654,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474655,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316808,39341
5536,1,474656,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474657,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474658,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316808,39341
5536,1,474659,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474660,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474661,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316808,39341
5536,1,474662,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474663,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474664,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474665,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474666,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474667,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316810,39341
5536,1,474668,12 MCKINLEY-FIELDS TO MCKINLEY AVE,0,316809,39341
5536,1,474733,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316808,39343
5536,1,474693,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474694,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474709,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316808,39343
5536,1,474710,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474711,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474712,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316808,39343
5536,1,474713,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474714,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474715,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316808,39343
5536,1,474716,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474717,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474718,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316808,39343
5536,1,474719,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474720,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474721,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316808,39343
5536,1,474722,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474723,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474724,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316808,39343
5536,1,474725,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474726,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474727,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316808,39343
5536,1,474728,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474729,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474730,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316808,39343
5536,1,474731,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474732,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474695,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316808,39343
5536,1,474696,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474697,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474698,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316808,39343
5536,1,474699,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474700,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474701,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316808,39343
5536,1,474702,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474703,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474704,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474705,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474706,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5536,1,474707,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316810,39343
5536,1,474708,12 MCKINLEY-FIELDS TO FIELDS AVE,1,316809,39343
5537,1,474825,13 POST OFFICE AND WATERMARK,0,316706,39348
5537,1,474824,13 POST OFFICE AND WATERMARK,0,317369,39347
5537,1,474826,13 WATERMARK AND POST OFFICE,1,316813,39349
5537,1,474827,13 WATERMARK AND POST OFFICE,1,316814,39350
5538,1,474829,14 HARMON AVENUE TO GREENLAWN,0,316816,39351
5538,1,474828,14 HARMON AVENUE TO GREENLAWN,0,316815,39351
5538,1,474830,14 HARMON AVENUE TO DOWNTOWN,1,316817,39352
5538,1,474831,14 HARMON AVENUE TO DOWNTOWN,1,317319,39353
5539,1,474832,15 GROVE CITY TO GROVE CITY PARK AND RIDE,0,316819,39354
5539,1,474852,15 GROVE CITY TO GROVE CITY PARK AND RIDE,0,316821,39354
5539,1,474833,15 GROVE CITY TO PARKWAY CENTRE,0,316820,39355
5539,1,474834,15 GROVE CITY TO PARKWAY CENTRE,0,316819,39356
5539,1,474835,15 GROVE CITY TO PARKWAY CENTRE,0,316821,39356
5539,1,474836,15 GROVE CITY TO PARKWAY CENTRE,0,316822,39356
5539,1,474837,15 GROVE CITY TO PARKWAY CENTRE,0,316820,39356
5539,1,474838,15 GROVE CITY TO PARKWAY CENTRE,0,316819,39356
5539,1,474839,15 GROVE CITY TO PARKWAY CENTRE,0,316821,39356
5539,1,474853,15 GROVE CITY TO PARKWAY CENTRE,0,316820,39356
5539,1,474840,15 GROVE CITY TO PARKWAY CENTRE,0,316819,39356
5539,1,474841,15 GROVE CITY TO PARKWAY CENTRE,0,316821,39356
5539,1,474842,15 GROVE CITY TO PARKWAY CENTRE,0,316820,39356
5539,1,474843,15 GROVE CITY TO PARKWAY CENTRE,0,316819,39356
5539,1,474844,15 GROVE CITY TO PARKWAY CENTRE,0,316821,39356
5539,1,474845,15 GROVE CITY TO PARKWAY CENTRE,0,316820,39356
5539,1,474846,15 GROVE CITY TO PARKWAY CENTRE,0,316819,39356
5539,1,474851,15 GROVE CITY TO PARKWAY CENTRE,0,316821,39356
5539,1,474847,15 GROVE CITY TO PARKWAY CENTRE,0,316820,39356
5539,1,474848,15 GROVE CITY TO PARKWAY CENTRE,0,316823,39356
5539,1,474855,15 GROVE CITY TO PARKWAY CENTRE,0,316819,39356
5539,1,474849,15 GROVE CITY TO PARKWAY CENTRE,0,316821,39356
5539,1,474854,15 GROVE CITY TO PARKWAY CENTRE,0,316820,39356
5539,1,474850,15 GROVE CITY TO PARKWAY CENTRE,0,316819,39356
5539,1,474856,15 GROVE CITY TO PARKWAY CENTRE,0,316821,39356
5539,1,474857,15 GROVE CITY TO PARKWAY CENTRE,0,316820,39356
5539,1,474858,15 GROVE CITY TO PARKWAY CENTRE,0,316819,39356
5539,1,474859,15 GROVE CITY TO PARKWAY CENTRE,0,316821,39356
5539,1,474860,15 GROVE CITY TO DOWNTOWN,1,316820,39357
5539,1,474861,15 GROVE CITY TO DOWNTOWN,1,316819,39358
5539,1,474862,15 GROVE CITY TO DOWNTOWN,1,316821,39358
5539,1,474863,15 GROVE CITY TO DOWNTOWN,1,316822,39360
5539,1,474864,15 GROVE CITY TO DOWNTOWN,1,316820,39360
5539,1,474879,15 GROVE CITY TO DOWNTOWN,1,316819,39360
5539,1,474865,15 GROVE CITY TO DOWNTOWN,1,316821,39360
5539,1,474866,15 GROVE CITY TO DOWNTOWN,1,316820,39360
5539,1,474867,15 GROVE CITY TO DOWNTOWN,1,316819,39360
5539,1,474880,15 GROVE CITY TO DOWNTOWN,1,316821,39360
5539,1,474868,15 GROVE CITY TO DOWNTOWN,1,316820,39360
5539,1,474869,15 GROVE CITY TO DOWNTOWN,1,316819,39360
5539,1,474881,15 GROVE CITY TO DOWNTOWN,1,316821,39360
5539,1,474870,15 GROVE CITY TO DOWNTOWN,1,316820,39360
5539,1,474871,15 GROVE CITY TO DOWNTOWN,1,316819,39360
5539,1,474872,15 GROVE CITY TO DOWNTOWN,1,316821,39360
5539,1,474878,15 GROVE CITY TO DOWNTOWN,1,316820,39360
5539,1,474873,15 GROVE CITY TO DOWNTOWN,1,316823,39360
5539,1,474875,15 GROVE CITY TO DOWNTOWN,1,316819,39360
5539,1,474876,15 GROVE CITY TO DOWNTOWN,1,316821,39360
5539,1,474877,15 GROVE CITY TO DOWNTOWN,1,316820,39360
5539,1,474882,15 GROVE CITY TO DOWNTOWN,1,316819,39360
5539,1,474883,15 GROVE CITY TO DOWNTOWN,1,316821,39360
5539,1,474884,15 GROVE CITY TO DOWNTOWN,1,316820,39360
5539,1,474885,15 GROVE CITY TO DOWNTOWN,1,316819,39360
5539,1,474874,15 GROVE CITY TO DOWNTOWN,1,316821,39360
5539,1,474886,15 GROVE CITY TO DOWNTOWN,1,316820,39359
5540,1,474963,16 LONG TO EASTON,0,316829,39364
5540,1,474964,16 LONG TO EASTON,0,316830,39366
5540,1,475001,16 LONG TO EASTON,0,316841,39366
5540,1,475002,16 LONG TO EASTON,0,316833,39363
5540,1,474988,16 LONG TO EASTON,0,316834,39363
5540,1,475003,16 LONG TO EASTON,0,316832,39363
5540,1,474992,16 LONG TO EASTON,0,316840,39363
5540,1,474993,16 LONG TO EASTON,0,316835,39363
5540,1,474965,16 LONG TO EASTON,0,316831,39365
5540,1,474991,16 LONG TO EASTON,0,316829,39365
5540,1,474994,16 LONG TO EASTON,0,316830,39365
5540,1,474996,16 LONG TO EASTON,0,316833,39365
5540,1,474989,16 LONG TO EASTON,0,316834,39365
5540,1,474966,16 LONG TO EASTON,0,316832,39365
5540,1,474995,16 LONG TO EASTON,0,316835,39365
5540,1,474967,16 LONG TO EASTON,0,316829,39365
5540,1,474968,16 LONG TO EASTON,0,316830,39365
5540,1,474969,16 LONG TO EASTON,0,316833,39365
5540,1,474970,16 LONG TO EASTON,0,316834,39365
5540,1,474971,16 LONG TO EASTON,0,316832,39365
5540,1,474972,16 LONG TO EASTON,0,316835,39365
5540,1,474973,16 LONG TO EASTON,0,316829,39365
5540,1,474974,16 LONG TO EASTON,0,316830,39365
5540,1,475004,16 LONG TO EASTON,0,316839,39365
5540,1,474975,16 LONG TO EASTON,0,316833,39365
5540,1,474976,16 LONG TO EASTON,0,316834,39365
5540,1,474977,16 LONG TO EASTON,0,316836,39365
5540,1,474978,16 LONG TO EASTON,0,316832,39365
5540,1,474979,16 LONG TO EASTON,0,316837,39365
5540,1,474980,16 LONG TO EASTON,0,316835,39365
5540,1,474981,16 LONG TO EASTON,0,316829,39365
5540,1,474982,16 LONG TO EASTON,0,316838,39365
5540,1,474983,16 LONG TO EASTON,0,316830,39365
5540,1,474984,16 LONG TO EASTON,0,316839,39365
5540,1,474990,16 LONG TO EASTON,0,316833,39363
5540,1,474997,16 LONG TO EASTON,0,316836,39363
5540,1,474985,16 LONG TO EASTON,0,316835,39363
5540,1,474998,16 LONG TO EASTON,0,316838,39363
5540,1,474999,16 LONG TO EASTON,0,316839,39363
5540,1,475000,16 LONG TO EASTON,0,316836,39363
5540,1,474986,16 LONG TO EASTON,0,316835,39363
5540,1,474987,16 LONG TO EASTON,0,316839,39363
5540,1,475005,16 SOUTH HIGH TO GREAT SOUTHERN,1,316833,39369
5540,1,475006,16 SOUTH HIGH TO GREAT SOUTHERN,1,316834,39369
5540,1,475011,16 SOUTH HIGH TO GREAT SOUTHERN,1,316832,39370
5540,1,475039,16 SOUTH HIGH TO GREAT SOUTHERN,1,316840,39370
5540,1,475043,16 SOUTH HIGH TO GREAT SOUTHERN,1,316835,39370
5540,1,475041,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316829,39371
5540,1,475012,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316830,39371
5540,1,475044,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316841,39371
5540,1,475045,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316833,39371
5540,1,475037,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316834,39371
5540,1,475013,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316832,39371
5540,1,475007,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316835,39371
5540,1,475008,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316829,39371
5540,1,475014,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316830,39371
5540,1,475015,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316833,39371
5540,1,475016,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316834,39371
5540,1,475017,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316832,39371
5540,1,475018,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316835,39371
5540,1,475019,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316829,39371
5540,1,475020,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316830,39371
5540,1,475022,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316833,39371
5540,1,475021,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316834,39371
5540,1,475023,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316832,39371
5540,1,475024,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316837,39371
5540,1,475025,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316835,39371
5540,1,475030,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316829,39371
5540,1,475040,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316838,39371
5540,1,475026,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316830,39371
5540,1,475009,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316839,39371
5540,1,475027,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316833,39371
5540,1,475010,16 SOUTH HIGH VIA URGENT CARE TO GREAT SOUTHERN,1,316834,39371
5540,1,475042,16 SOUTH HIGH TO GREAT SOUTHERN,1,316836,39370
5540,1,475031,16 SOUTH HIGH TO GREAT SOUTHERN,1,316832,39370
5540,1,475032,16 SOUTH HIGH TO GREAT SOUTHERN,1,316837,39370
5540,1,475028,16 SOUTH HIGH TO GREAT SOUTHERN,1,316835,39370
5540,1,475033,16 SOUTH HIGH TO GREAT SOUTHERN,1,316838,39370
5540,1,475034,16 SOUTH HIGH TO GREAT SOUTHERN,1,316839,39370
5540,1,475035,16 SOUTH HIGH TO GREAT SOUTHERN,1,316836,39370
5540,1,475036,16 SOUTH HIGH TO GREAT SOUTHERN,1,316835,39370
5540,1,475038,16 SOUTH HIGH TO GREAT SOUTHERN,1,316839,39370
5540,1,475029,16 SOUTH HIGH TO GREAT SOUTHERN,1,316836,39370
5541,1,475168,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317345,39377
5541,1,475193,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317347,39377
5541,1,475192,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317400,39377
5541,1,475169,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317398,39377
5541,1,475191,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317344,39377
5541,1,475170,18 OSU-KENNY TO SAWMILL ROAD,0,317349,39378
5541,1,475200,18 OSU-KENNY TO SAWMILL ROAD,0,317350,39378
5541,1,475190,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317348,39377
5541,1,475189,18 OSU-KENNY TO SAWMILL ROAD,0,317351,39378
5541,1,475188,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317345,39377
5541,1,475171,18 OSU-KENNY TO SAWMILL ROAD,0,317347,39378
5541,1,475187,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317349,39377
5541,1,475172,18 OSU-KENNY TO SAWMILL ROAD,0,317344,39378
5541,1,475186,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317351,39377
5541,1,475173,18 OSU-KENNY TO SAWMILL ROAD,0,317348,39378
5541,1,475185,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317347,39377
5541,1,475174,18 OSU-KENNY TO SAWMILL ROAD,0,317345,39378
5541,1,475184,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317344,39377
5541,1,475175,18 OSU-KENNY TO SAWMILL ROAD,0,317349,39378
5541,1,475194,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317348,39377
5541,1,477210,18 OSU-KENNY TO SAWMILL ROAD,0,317384,39378
5541,1,475176,18 OSU-KENNY TO SAWMILL ROAD,0,317351,39378
5541,1,475183,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317345,39377
5541,1,477211,18 OSU-KENNY TO SAWMILL ROAD,0,317394,39378
5541,1,475180,18 OSU-KENNY TO SAWMILL ROAD,0,317347,39378
5541,1,475182,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317393,39377
5541,1,475177,18 OSU-KENNY TO SAWMILL ROAD,0,317349,39378
5541,2301,477229,18 OSU-KENNY TO SAWMILL ROAD,0,317404,39379
5541,1,475196,18 OSU-KENNY TO SAWMILL ROAD,0,317344,39378
5541,1,475202,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317384,39377
5541,1,475197,18 OSU-KENNY TO SAWMILL ROAD,0,317351,39378
5541,1,475195,18 OSU-KENNY TO SAWMILL ROAD,0,317348,39378
5541,1,475179,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317394,39377
5541,1,475178,18 OSU-KENNY TO SAWMILL ROAD,0,317347,39378
5541,1,475201,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317345,39377
5541,1,475181,18 OSU-KENNY TO SAWMILL ROAD,0,317393,39378
5541,1,477201,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317351,39377
5541,1,475198,18 OSU-KENNY TO SAWMILL ROAD,0,317384,39378
5541,1,477202,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317347,39377
5541,1,477224,18 OSU-KENNY TO TUTTLE CROSSING MALL,0,317394,39377
5541,1,477203,18 OSU-KENNY TO SAWMILL ROAD,0,317393,39376
5541,1,477204,18 OSU-KENNY TO SAWMILL ROAD,0,317351,39376
5541,1,475199,18 OSU-KENNY TO SAWMILL ROAD,0,317347,39376
5541,1,475228,18 KENNY ROAD-OSU TO DOWNTOWN,1,317400,39384
5541,1,475204,18 KENNY ROAD-OSU TO DOWNTOWN,1,317398,39384
5541,1,477226,18 KENNY ROAD-OSU TO DOWNTOWN,1,317344,39384
5541,1,475205,18 KENNY ROAD-OSU TO DOWNTOWN,1,317399,39384
5541,1,475239,18 KENNY ROAD-OSU TO DOWNTOWN,1,317350,39385
5541,1,475229,18 KENNY ROAD-OSU TO DOWNTOWN,1,317348,39385
5541,2301,477227,18 KENNY ROAD-OSU TO DOWNTOWN,1,317402,39386
5541,1,475236,18 KENNY ROAD-OSU TO DOWNTOWN,1,317351,39385
5541,1,475207,18 KENNY ROAD-OSU TO DOWNTOWN,1,317345,39385
5541,1,475237,18 KENNY ROAD-OSU TO DOWNTOWN,1,317347,39385
5541,2301,477228,18 KENNY ROAD-OSU TO DOWNTOWN,1,317403,39386
5541,1,475227,18 KENNY ROAD-OSU TO DOWNTOWN,1,317400,39385
5541,1,475206,18 KENNY ROAD-OSU TO DOWNTOWN,1,317349,39384
5541,1,475226,18 KENNY ROAD-OSU TO DOWNTOWN,1,317344,39387
5541,1,475230,18 KENNY ROAD-OSU TO DOWNTOWN,1,317351,39384
5541,1,475208,18 KENNY ROAD-OSU TO DOWNTOWN,1,317348,39387
5541,1,475209,18 KENNY ROAD-OSU TO DOWNTOWN,1,317347,39384
5541,1,475225,18 KENNY ROAD-OSU TO DOWNTOWN,1,317345,39387
5541,1,475210,18 KENNY ROAD-OSU TO DOWNTOWN,1,317344,39384
5541,1,475224,18 KENNY ROAD-OSU TO DOWNTOWN,1,317349,39387
5541,1,475211,18 KENNY ROAD-OSU TO DOWNTOWN,1,317348,39384
